,Unnamed: 0,instance_id,annotator_id,text,politeness,gender,race,age,occupation,education,split,scaled_rating
7539,13320,2587,267,"Lorelie,



I know we did not get to finish our conversation.



While thinking about the issue, I realized that I am not sure it matters how these deals are being confirmed, nominated, paid, or settled/netted against. I'm not even sure that we're able to do anything to change them once filed.



In the case I'm not thinking about this properly, I would like to discuss it with you. Are you free on Friday? Let me know, please.



Thanks,

BT",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7540,13322,1230,267,"Hello, we would love to have your Dad with us for any event you may have planned. However, the weekend of the 12th is a bit difficult for us as we will be occupied with our move. If you'd rather spend time alone with your Dad that weekend, we completely understand, and we could always plan something for another weekend. Please let us know what works for you, as we are very flexible after the 12th.



Best regards,

KR",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7541,13323,2436,267,"I thought we were having lighthearted banter earlier, but I feel like you were bringing in personal emotions from issues that we are having. I understand how that could happen, but I would appreciate if we could talk about those issues in an adult manor. I am free to talk about it now, if you would like.",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7542,13325,336,267,not at all.  i'm just playing.  you are the grouchy grandpa,2.0,Man,White,35-39,Employed,College degree,train,-1.0395700303461544
7543,13327,423,267,Thank you for your feedback. It would help me to understand your reasoning if you can expand on your though process.  I would to understand where you're coming from. Thank you.,5.0,Man,White,35-39,Employed,College degree,train,1.3462898737225568
7544,13329,2195,267,"Hello Jim, hope you have been good.

 I continue to see that Enron is dominating a large section of the

energy industry news these days.



 I hope everything is going well for you

and that your family is happy and healthy.

Best wishes, Les",5.0,Man,White,35-39,Employed,College degree,train,1.3462898737225568
7545,13330,2942,267,"Mike,
What's going on? It is hot as shit down here. I had to get a new # because that crazy cougar was stalking me. It is 713-665-8145. Just kidding my old phone company went belly up. I am really looking forward to Matt and Jen's wedding. I bought a new lampshade to wear. Be sure to get Matt all fucked up on the stag. Talk to you later.
Chris",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7546,13331,1439,267,"Hello,



New Years was fun! I stayed in town and went to that club Prague. That place was crazy! Are you going to be in New York until the end of the year? I ask because no one I know is throwing a national championship party, and I think that you should throw one.",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7547,13332,1348,267,"Greetings,

I believe you previously said the FED Board would inform you before increasing rates another time. It is okay though. How are you feeling today? As for me, I am a little tired due to an unwanted call last night. It deprived me of some much needed sleep. 

I will see you soon,

Swig",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7548,13333,1176,267,"o zemra ime e vogel,
te dua shume. Me ka marre malli mua per ty",5.0,Man,White,35-39,Employed,College degree,train,1.3462898737225568
7549,13336,461,267,I can not believe you are not going to be here for the New Year's Eve celebration.,2.0,Man,White,35-39,Employed,College degree,train,-1.0395700303461544
7550,13338,2600,267,"Hi,



I am surprised the kids used the pot that I forgot to dry.  I can't tell you when our next trip is unfortunately.  If the pot is ruined, we can just get a new one.



Thanks!",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7551,13339,1032,267,"Marie:  I would like to schedule a meeting with you and others to review the 
agreement process, your contacts, account information, record retention 
(physical files and Lotus Notes), reporting procedures, any forms which you 
have developed and helpful tips.  I know that you are working on a memo which 
will address this information and it would be extremely helpful if we could 
learn from your experience. I would also like to discuss Ted Murphy's 
expectations.  I think this will take about an hour.  Please give me a 
suggested time during the week.  Thanks.  Sara",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7552,13340,2946,267,"I'm busy on Friday, June 1st. Perhaps you could find something to do at home?",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7553,13341,3526,267,"That is absolutely not true, you look much better than that! ",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7554,13342,1339,268,"Hi Jeff,



I want to thank you for your support of our Energy News Today concept. I will talk to John Nowlan immediately to finalize the details. Based on your commitment today, we will proceed with the one-year 360K commitment to ENT. As mentioned, we had to act quickly to prevent the sources from being bought out by Petroleum Argus. ENT has accepted our offer and the reporting will continue uninterrupted.



I have attached Clay's memo on ENT for your reference. Please let me know if you have any questions.



Thank you again for your support.



Best regards,

RJ",5.0,Man,White,35-39,Employed,College degree,train,1.3462898737225568
7555,13343,2485,268,Patrick knows a lot of the dancers at the Pink Pussycat we can invite over for some entertainment. Remember to bring some drinks! ,3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7556,13344,348,268,"Janine --
I have not yet talked to Kerry about this but the Translink is moving forward.  Will you do it today?
Jim",2.0,Man,White,35-39,Employed,College degree,train,-1.0395700303461544
7557,13346,1507,268,"If you come into work on Mondays feeling hungover, it may raise concerns among the management team at EBS. It's important to make sure we're all able to perform our best during work hours. Taking care of ourselves and being mindful of our professional responsibilities is key. Let's strive to be at our best in the workplace.",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7558,13347,186,268,"Geneva, see the document below for the music system bid.  Call me and let's discuss.
 
kh",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7559,13349,2716,268,"J.,



They want to meet with me in San Diego on Friday to discuss a potential deal to supply gas to the Calpeak power plants. Is this worth our time and money? Let me know as soon as possible. We need to get credit established and contracts in their hands.



Thanks,

Kim",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7560,13350,182,268,Now- don't you feel bad always talking about how ugly his wife is.,3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7561,13353,395,268,"If these problems are not being addressed as they should be, call me and I'll get on it.  This is unacceptable.",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7562,13354,2454,268,"We are delayed got another 30 mins on the runway.
I hear tim has huge problems.",2.0,Man,White,35-39,Employed,College degree,train,-1.0395700303461544
7563,13355,1571,268,"Hi again, here is the attachment, see below, that I forgot to add,  so sorry for the confusion, regards.",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7564,13356,1130,268,Attached are the schedules with my revisions redlined.,2.0,Man,White,35-39,Employed,College degree,train,-1.0395700303461544
7565,13357,1739,268,I saw this and thought of you.  Hopefully it gives you a good laugh. ,4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7566,13358,2789,268,"This is a problem your people should be aware of because I think our usual 
practice when we want to verify ownership structure is to call the corporate 
secretary's office.  If they are behind, I don't know who we should go to in 
the future.  Maybe we need to run everything by corp. tax from now on.  Ugh.  
DF",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7567,13359,795,268,"Hello, just wanted to bring to your attention that there is an upcoming event that you or your colleagues may be interested in attending. I apologize if you're already aware of it. Thank you, Kay",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7568,13361,2860,268,"Hello Dan:

I'm attaching the documents you sent over with my input. Let me know if I can do anything else for you.

Thanks.",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7569,13362,2976,268,"If you don't like the noise, mute your computer.",2.0,Man,White,35-39,Employed,College degree,train,-1.0395700303461544
7570,13363,635,268,"I know she is the fundamentals group here, but she won't use any of the folders in the path below. 

John",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7571,13364,1289,268,"Hey man!



Let's grab lunch soon! So sorry to have not been able to catch up at the game ",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7572,13366,2542,268,"Attached please find an addendum to today's approvals (includes Times Mirror 
Magazines Inc. for a $0 threshold).",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7573,13367,2226,268,"We will be meeting tomorrow night (Wed, June 6th) at Carrabbass on I-10. Please let me know if you and your family will be attending. I hope to see you there.",2.0,Man,White,35-39,Employed,College degree,train,-1.0395700303461544
7574,13368,1821,268,"Can you please prepare a GISB contact for TECO based on the info provided below. If you will forward a hard copy and an email copy to me, I will forward it to TECO with other information I am sending them.",2.0,Man,White,35-39,Employed,College degree,train,-1.0395700303461544
7575,13369,194,268,"I have no idea what my collegue is trying to say in this email.  I understand all the words but the sentence is nonsensical to me.



I am therefore unable to rewrite it.



It does not seem unpolite as is.",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7576,13372,496,268,"Can we talk about this and get an update on this type of thinking since we 
last met.
thanks,
Jeff",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7577,13375,2455,268,"

Do you know anyone who would like or need detailed maps from the Final

Environmental Impact Statement for Gulfstream? 

These maps have facility location maps of the project and various alternatives. The full system is broken down into 121 topographic maps, so it's very detailed. This may not be the final routing, but it will be pretty close.

I have one copy available. Please stop by if you'd like it.

",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7578,13376,3265,268,Don't tell me - did you tell his nibs - it's his issue,2.0,Man,White,35-39,Employed,College degree,train,-1.0395700303461544
7579,13377,1786,268,"No.  The GP contribution is enough.  I don't want to go to Jeff for another 
$2 million.",2.0,Man,White,35-39,Employed,College degree,train,-1.0395700303461544
7580,13380,3645,268,"looks like your boy gore finally bowed out.  it is about time that guy 
conceded the election.  why are you so stressed?  i bet that you are a stess 
hound.  how nice is it in florida?",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7581,13382,2794,268,"Hi Rick,

We have not been able to pursue this aspect from South America. I am unsure if there is anyone in North America looking at this, particularly from the perspective of competitive sourcing to California. This project is in gestation and will most likely take a few years of development, if it is launched. British Gas is one of the leaders in Bolivia since they do not want to remain dependent exclusively on to the Brazilian market. Let me know if you have anymore questions.

-Jose",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7582,13383,1703,268,"please let me know any changes to the group calendar.

TM",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7583,13384,2881,268,"Would you make a concerted effort to host upcoming Houston GISB meeting? and if possible lets see if we can do it in Enron Center South. That  would be great PR and also sends a signal to our partners that nothing here is different.

Let me know if we get one on the calenda, please.

tks- Bob",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7584,13386,3140,268,"I'm having a lot of trouble with recent events, and my motivation is lacking. I'll tell you about it tomorrow. How are you doing?",3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7585,13387,1486,268,"Hey folks, I am looking forward to seeing as many of you at Dixie's for happy hour. I will be there just after 5 and attempt to manage a cluster of tables in one location, barring any further significant flooding.

- Lee",4.0,Man,White,35-39,Employed,College degree,train,0.5510032390329863
7586,13389,37,268,"IT'S NOT JO JO - IT'S J-LO
I THINK SHE WAS ON AT 8
HAS ANYONE JUMPED OUT THE WINDOWS OVER THERE YET?",1.0,Man,White,35-39,Employed,College degree,train,-1.8348566650357248
7587,13390,3353,268,I have attached all draft talking points for the Cal Energy Markets conference I'm speaking at on Thursday in SF. I would appreciate any feedback you could provide before that. Thanks in advance!,3.0,Man,White,35-39,Employed,College degree,train,-0.24428339565658402
7588,13391,570,268,"Hello,

Please let me know if there are any revisions being made to the group Calendar.

Thanks so much!

TM",5.0,Man,White,35-39,Employed,College degree,train,1.3462898737225568
7589,13392,3597,269,"Hey Michelle and Steve, 



I'm just reaching out to check whether we have received the letter from the OFCCP regarding the closing of the Corporate Management Review as a result of your meeting about 6-7 weeks ago. Let me know if I have to contact Rosalee Fleming in case it went to her instead.



Thank you, 

Sandra ",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7590,13393,2234,269,"Good afternoon,



I spoke with Frank Fields at Williams about the make-up gas from June 4. He wants to know what we needed it for and I told him I would find out and get back to him. He asked that you call Williams' scheduler Jeff tomorrow morning to fill him in and then they will buy the gas tomorrow so we should have this all sorted out by Wednesday.



I am still following up with Cinergy and Apache regarding this issue, so I will let you know how it resolved. 



Also, Chris talked with Lyn at TXU, and Lyn suggested that Sid Rich or Oasis into Lonestar would be good points. 



Thanks,



Robin.",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7591,13396,2568,269,That sad to think I won't be getting all those visits from Virginia all the time now!,5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7592,13399,3315,269,"After seeing a picture today, I remember now that you remind me of Sue Landwehr! You're both so beautiful with similar vocal tones.",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7593,13401,2257,269,"Tana,



Please call me regarding important changes concerning CPs.

It is somewhat urgent.



Thank you,

Leslie

",4.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,0.5510032390329863
7594,13402,2884,269,"Forgive me, but it turns out that we'll have to have an answer on the 26th. My error, and I hope this isn't inconvenient/",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7595,13403,2669,269,"Motorcross does sound like a blast, but I'm pretty beat and leaning towards going home and passing out. Bummer my roommates gone for the weekend, could get a little lonely. Oh well, I hope there's some good tv on. 

-Mat",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7596,13404,3181,269,"It will be even better if we can include her. We only need her phone number. By the way, after talking with the Socal Gas trader, I was shocked that they would even consider 143 points. He blames Rob Davis, and they will address his conduct when they meet with him next week.",3.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,-0.24428339565658402
7597,13405,2285,269,"Have you ever seen the Netflix Documentary ""Last Chance U""?  



Get the fuck out of here.  I'm a big fan of the ""pencil lady"", and Ollie.  When he touched her hair in that one scene you'd know he'd go straight Blind Side for that ""sweet meat"" blonde version of Sandra Bullock. 



I'd put Ollie from Last Chance U up against any back you got.  Fuck Raymont.  Fuck Wayne.  Fuck your line.  



Ollie. ",1.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,-1.8348566650357248
7598,13408,2805,269,bitch - you have to let me see them!,3.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,-0.24428339565658402
7599,13411,16,269,"Please call Bob's assistant to determine if I need to participate. Unfortunately, I was supposed to be on the last call but was not able to.",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7600,13412,849,269,"Is there anyone interested in working with my team on my three daylights Feb 22nd thru 24th? It is next weekend fri,sat & sun.
ED",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7601,13415,416,269,did you ever get this back from ken?,5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7602,13418,2029,269,"Sally - Thanks. I will bring some pictures with me when I come to Houston !
I have arranged to come over from the 14th to the 20th of March inclusive to 
cover a number of things including some doorstep work. Will you have an hour 
to see me sometime over this period ?
Patti - Could you please arrange for me to have the use of a desk for this 
period ? I will bring my laptop so I will only need somewhere where I can get 
hooked up.
Thanks James
   
	Enron Capital & Trade Resources Corp.",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7603,13421,3377,269,"It's unfortunate that you've somehow misunderstood my feelings and intentions toward you. 

I think of you in a purely professional sense, and would appreciate it if you'd keep that in mind when we interact and correspond in the future. ",4.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,0.5510032390329863
7604,13423,600,269,"Good afternoon! 

Just letting you know I received your message. I will make sure to get the numbers to you as soon as possible! Hopefully I will have them today, but if not, i will have them to you tomorrow afternoon at the latest!

Thank you!",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7605,13424,153,269,"NRDC, TURN, Edison, Sempra, CLECA (large industrial), AES (formerly NEV),

Munis, PX, CMA, Enron. Though TURN and Munis, while not opposed, appear to be ""noncommittal.""",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7606,13425,888,269,it can be embarrassing and we ought to dominate youngstown stae,3.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,-0.24428339565658402
7607,13426,980,269,"Jeff,
Sorry I've been hard to get a hold of... we held a workshop today to talk 
about our proposed Transport Options program.  I found a copy of what I'd 
sent to you before.  I'll stand behind these numbers today as representing 
the dollar value of the risk Transwestern faced in the proceeding.  What's 
not clear from my original note is that these cost impacts were annual, and 
such impacts would continue year to year thereafter until 
conditions/circumstances changed.  I hope this is useful.",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7608,13427,291,269,"i think you see the writing on the wall that we are going to dominate.  who 
cares about the last two years, it is about now.  we are going to rope-a-dope 
ya.",2.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,-1.0395700303461544
7609,13430,1997,269,"This is no joke! Please send this to all of Calgary. Thanks Angela.



TODAY IS NATIONAL FUN DAY AT WORK (so get to work!)



Thanks for all your Hard Work!

John Lavorato",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7610,13431,2145,269,"Hello! I've annotated the first draft of our comments. My comments and notes are red-lined in the attachment.

Thanks,

Theresa",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7611,13433,30,269,"Jen, does this seem like an accurate representation of the plan?",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7612,13434,151,269,"Well, aren't you hangin' with the big dogs.

That's fine with me.



Kay

",4.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,0.5510032390329863
7613,13435,1722,269,"Chad, do you even know what is coming out of your mouth?  When did you become 
such a football expert?  I recall Blanchard and the boys having to teach you 
about the game.",1.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,-1.8348566650357248
7614,13438,3106,269,"Carol:  I missed this deal the other day which was originally assigned to 
Marie.  In our last legal/credit meeting, Brant was going to call Christina 
Tice, the CP credit manager.  Maybe this is a good one for Tana to stay on 
top of Brant.  Your name is on this one.
Also, nothing happened with credit on Friday.  Although Richard inquired 
about Palladium.  I let him know that we drew on the LC's last week 
(according to Tanya).  Sara",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7615,13441,58,269,"Effective today May 24, 2001 we are returning the 3,200 Mts that we borrowed as per the LPG Storage and Services Agreement by and between EcoEl?ctrica L.P. and ProCaribe a Division of the Protane Corporation.
Saludos",5.0,Woman,Black or African American,45-49,Unemployed,High school diploma or equivalent,train,1.3462898737225568
7616,13442,3356,270,"Jim,



I see the news is continuing to mention Enron concerning the energy industry on a frequent basis.  I hope that you are doing well and wish you the best.



Best regards,



Les",4.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,0.5510032390329863
7617,13443,613,270,"From here on out, i will be going by the Harpoon. ",3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7618,13444,903,270,Please keep in mind that Shirley sent this to me.  It is funny but a little gross too.,3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7619,13445,2397,270,"Unfortunately Gabriel was not entertained by your hairdryer story. 

I'm working on writing down my procedures could you spare some time to help me?",2.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-1.0395700303461544
7620,13446,3215,270,"I wanted to jokingly bring in some big obnoxious balloons and stuff, but the unfortunately the rain dampened my 'embarrass Stacey' spirit. I'd definitely like to take you to lunch soon though!",3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7621,13447,1641,270,"Ok, I would like to go over a couple of things this afternoon if possible.  I'll try to come down for 30 min or so.",3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7622,13449,957,270,"Opps.  We do have to pay for the account.  I was afraid we were going to send 
the big hunk of dough!",3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7623,13450,2854,270,"Hi Sheri,



Thanks for following up about the guest list for the Sept. 25 dinner. Let's touch base with Jerry on the guest list and then use tomorrow's call with Mr. Skillings to finalize it. Mr. Skillings might want to reconfigure the invitee list to ensure the mix of people is appropriate for the event.",3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7624,13451,184,270,"Give a call when you get in. Let's discuss this further in prep for my follow-up call with Fielder tomorrow.
 
Best,
Jeff",3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7625,13452,3447,270,"Tana,
Your request has been submitted.  You should receive confirmation when the 
request has been completed.
click here to view the request -->
Thanks,
Mike 3-3363",3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7626,13456,172,270,Hello ~ I was hoping to get your opinion and some added information about the upcoming changes.  Do you know when the regional directors are supposed to start reporting to Steffes?  And I was curious as to what you might think is the reason behind the changes happening in the organization.,3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7627,13457,1715,270,"Greg:
I went to the meeting to look at valuing some of the outstanding contracts.  It will take some time to make sure that we have the correct forward prices on some of these contracts.  I will report back to you soon how all that is going and prepare written summaries to you asap.  Hope this helps under these specific circumstances.
Regards,
Ben",4.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,0.5510032390329863
7628,13459,2847,270,I am long the Sept-Oct NX1 spread about 250 times. I love that trade. Rack up another half million for me today. Fuck!,4.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,0.5510032390329863
7629,13460,1951,270,"Are you interested in joining the firm at 4 for brews at the River Oaks office?



If so, please call me or simply show up, Meat.



- TF",4.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,0.5510032390329863
7630,13465,3221,270,I don't believe you are homophobic. What was that business about at the lease?,2.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-1.0395700303461544
7631,13466,2924,270,"Please review.  If OK I will send down for signature.
Sager",3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7632,13467,115,270,"Robert,



Here are the two messages from ""Jeff Lawson"" and the response I got from Jeff Sprecher at the ICE regarding my complaint. 



Thank you for handling this matter. I appreciate it a lot.



Regards,

Andy",4.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,0.5510032390329863
7633,13468,1023,270,"My love, I am available whenever you have time for me, but particularly the hours between twelve o'clock and two o'clock would be best.  I miss you and there isn't a second that goes by when I'm not thinking of you.  I love you, my dearest.",5.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,1.3462898737225568
7634,13469,543,270,"Nelson, 

Be prepared to go to Memphis on Friday, after I discuss with Gary and Elsa what should be revealed. We can kiss our jobs goodbye if our pricing technology gets revealed to some consultants.",2.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-1.0395700303461544
7635,13470,3283,270,what do they mean when they have a cold summer scenario results in a $1.50 price?  these guys are freaks.,3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7636,13473,1280,270,Observe group as Virgina gives us a lesson in kissing up to the boss. J,2.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-1.0395700303461544
7637,13474,2368,270,"Schroeder, it might be better to say ""When 2+ a possible 2 in

the distant future definitely equal 4 in this fiscal year"" 

Let me know what the plan is for lunch and I will see if I can make it.",3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7638,13475,3489,270,"Hey there. It's been a hot minute since we've talked! What have you been up to? I left Oilstates back in March for another company back in March. Did a lot of travelling and Oilstates ended out making me a sweet offer to come back, so I'm back!

I heard somebody's getting married, who is it? Should be a killer bachelor party, knowing that crowd, haha.

Feel free to give me a call sometime, I look forward to catching up sometime. My cell is 713-991-5621.

-Rob",4.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,0.5510032390329863
7639,13476,736,270,The person is very grateful for what he did,5.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,1.3462898737225568
7640,13477,882,270,"Hi, will you be alright with doing one with Paribas to preserve it as a trading partner?  

I look forward to hearing back from you.

Regards, Mark Haedicke",4.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,0.5510032390329863
7641,13479,2034,270,"Hey you,

I thought you were going skiing - since you will be in town, I would love to grab a drink with you this week! 

The guys we went hunting with weren't prepared for the trip. Instead, we just drank a lot of booze, played paintball, ate BBQ, and sat around a campfire. There are worse ways to spend a hunting trip, though!

Call me so we can arrange a day to get some drinks.

Late,

DB 

281-787-0029",5.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,1.3462898737225568
7642,13480,188,270,"Holden,
Please email me the February and March worksheet when it is available.  
Thanks,
Steve",4.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,0.5510032390329863
7643,13482,3494,270,"(See attached file: aga041204.pdf)
This message and any attachments (the ""message"") is
intended solely for the addressees and is confidential. 
If you receive this message in error, please delete it and 
immediately notify the sender. Any use not in accord with 
its purpose, any dissemination or disclosure, either whole 
or partial, is prohibited except formal approval. The internet
can not guarantee the integrity of this message. 
BNP PARIBAS (and its subsidiaries) shall (will) not 
therefore be liable for the message if modified.",3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7644,13483,2263,270,"I haven't checked my home voicemail, since I am still in DC. Would you be able to do a phone call now instead?

Jim",4.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,0.5510032390329863
7645,13484,1222,270,"What did mary write?  Stage misses you?  I sent 2 emails.
Maybe mary is stalking gary",2.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-1.0395700303461544
7646,13485,2391,270,He has definitely seen a job that's perfect fit,3.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,-0.24428339565658402
7647,13488,1109,270,"Good afternoon.



We seem to have had a misunderstanding and I do apologize for that. I wasn't quite clear on what it was that you wanted me to do. If you would be so kind to let me know I would greatly appreciate it.



Thank you!",5.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,1.3462898737225568
7648,13489,1550,270,"Gene,
Following our conversation this morning, I would add 2 further points:
- John D agreed we could add something to 1b that explains what %age of bonus is paid in rest stock (i.e. 25% with a 25% discount) and it's vesting period.
- Additionally, my commercial guys would like to see 10 removed given a perceived overlap with 9. Can you let me know whether this is OK with you?
With above and the discussion we had earlier on a couple of other points, could we get a final version?
Thanks
David",4.0,Woman,White,54-59,Homemaker,High school diploma or equivalent,train,0.5510032390329863
7649,13492,2887,271,"the fact is that Zander is an ass grape and eats at crappy restaurants in 
the hood.  i second the gold cup, even though I am not going to be there, 
its a perfect solution to bloody buttholes and bad              food
>",1.0,Woman,White,35-39,Self-employed,College degree,train,-1.8348566650357248
7650,13494,2523,271,Could you please log on to IM so I can astound you with my witty remarks?,2.0,Woman,White,35-39,Self-employed,College degree,train,-1.0395700303461544
7651,13496,3074,271,"Jeff, thanks for taking care of this.  We appreciate your help.
	Dale, would you let me know if everything looks OK in our systems for all three pipes?
	Thanks. Lynn",4.0,Woman,White,35-39,Self-employed,College degree,train,0.5510032390329863
7652,13497,695,271,"Paul, good news, the resolution has no mention of any price caps and even has a section under long term strategies to encourage construction of a pipeline from Alaska as well as expansion of pipelines and electric transmission lines. I will fax you a copy of the resolution.",4.0,Woman,White,35-39,Self-employed,College degree,train,0.5510032390329863
7653,13499,619,271,"Hey Frick,



Where you aware that there are two Marks here?  One with the surname Fisher and the other with the name Fischer.  Guess what?  I ended up sending this to the wrong Mark!  Leave it to me to pick the wrong one! 



Lisa ",3.0,Woman,White,35-39,Self-employed,College degree,train,-0.24428339565658402
7654,13500,2096,271,"Hi 



I'm so excited for dinner tonight! I know it's going to be delicious.



My mom asked me to let you know that we won't be able to make it to soccer practice on Sunday. We have a family emergency, but we'll make it up to you.



Thanks for understanding.



See you soon!



Justin",2.0,Woman,White,35-39,Self-employed,College degree,train,-1.0395700303461544
7655,13503,3173,271,"Would it be alright if I take a half day of vacation tomorrow?

Thank you,

Scott",3.0,Woman,White,35-39,Self-employed,College degree,train,-0.24428339565658402
